station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
ROC,2026-02-13 07:45:00,-0.2250517251371075,0.9685959381117953,-0.4685987055902223,0.9652712504858361,-0.8095574829921928,0.5036030008312326,-0.5751597552389147,0.5220406624704502,-0.1352558533017337,0.2633445683948786
ROC,2026-02-13 07:50:00,-0.2314285140858201,0.9682067127898025,-0.4756692260153857,0.9652712504858361,-0.8095574829921928,0.5046720516486767,-0.5751597552389147,0.5220406624704502,-0.1417533092019405,0.37516610899905567
ROC,2026-02-13 07:54:00,-0.23780530303453273,0.9678174874678085,-0.482739746440549,0.9652712504858361,-0.8095574829921928,0.5057411024661207,-0.5751597552389147,0.5220406624704502,-0.14825076510214732,0.37516610899905567
ROC,2026-02-13 07:55:00,-0.25715001572768614,0.967103907710821,-0.4968807872908757,0.9652712504858361,-0.8095574829921928,0.5036030008312326,-0.5751597552389147,0.5220406624704502,-0.16124567690256095,0.2633445683948786
ROC,2026-02-13 08:00:00,-0.2764947284208395,0.9663903279538324,-0.5110218281412026,0.9652712504858361,-0.8095574829921928,0.5014648991963444,-0.5751597552389147,0.5220406624704502,-0.1742405887029747,0.2633445683948786
ROC,2026-02-13 08:05:00,-0.2958394411139929,0.965676748196845,-0.5251628689915292,0.9652712504858361,-0.6023738359337397,0.49932679756145626,-0.5751597552389147,0.5220406624704502,-0.18723550050338833,0.2633445683948786
ROC,2026-02-13 08:10:00,-0.3151841538071463,0.9649631684398563,-0.5393039098418558,0.9652712504858361,-0.8095574829921928,0.49718869592656806,-0.5751597552389147,0.5220406624704502,-0.20023041230380195,0.2633445683948786
ROC,2026-02-13 08:15:00,-0.33452886650029967,0.9642495886828689,-0.5534449506921827,0.9652712504858361,-0.8095574829921928,0.4950505942916799,-0.5751597552389147,0.5220406624704502,-0.2132253241042157,0.2633445683948786
ROC,2026-02-13 08:20:00,-0.3538735791934531,0.9635360089258802,-0.5675859915425093,0.9652712504858361,-0.8095574829921928,0.49291249265679177,-0.5751597552389147,0.47374353889553195,-0.22622023590462934,0.2633445683948786
ROC,2026-02-13 08:25:00,-0.3732182918866065,0.9628224291688928,-0.5817270323928361,0.9652712504858361,-0.8095574829921928,0.49077439102190357,-0.5751597552389147,0.47374353889553195,-0.23921514770504296,0.37516610899905567
ROC,2026-02-13 08:30:00,-0.3925630045797599,0.9621088494119042,-0.5958680732431627,0.9652712504858361,-0.8095574829921928,0.4886362893870154,-0.5751597552389147,0.5220406624704502,-0.25221005950545666,0.37516610899905567
ROC,2026-02-13 08:35:00,-0.4119077172729133,0.9613952696549167,-0.6100091140934896,0.9652712504858361,-0.8095574829921928,0.4864981877521273,-0.5751597552389147,0.47374353889553195,-0.26520497130587034,0.37516610899905567
ROC,2026-02-13 08:40:00,-0.43125242996606666,0.9606816898979281,-0.6241501549438162,0.9652712504858361,-0.8095574829921928,0.4843600861172391,-0.5751597552389147,0.47374353889553195,-0.27819988310628396,0.2633445683948786
ROC,2026-02-13 08:45:00,-0.4505971426592201,0.9599681101409406,-0.6382911957941428,0.9652712504858361,-0.8095574829921928,0.48222198448235093,-0.5751597552389147,0.47374353889553195,-0.29119479490669764,0.15152302779070148
ROC,2026-02-13 08:50:00,-0.4699418553523734,0.959254530383952,-0.6524322366444697,0.9652712504858361,-0.6023738359337397,0.4800838828474628,-0.5751597552389147,0.47374353889553195,-0.3041897067071113,0.15152302779070148
ROC,2026-02-13 08:54:00,-0.4892865680455268,0.9585409506269645,-0.6665732774947964,0.9652712504858361,-0.6023738359337397,0.4779457812125746,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.15152302779070148
