station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SCH,2022-05-31 11:54,75.20,62.60,64.91,260.00,6.00,0.00,29.99,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 311154Z 26006KT 15SM CLR 24/17 A2999 RMK FIRST,M
SCH,2022-05-31 12:45,78.80,60.80,54.05,280.00,9.00,0.00,29.98,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 311245Z 28009G15KT 15SM CLR 26/16 A2998,M
SCH,2022-05-31 13:45,80.60,62.60,54.30,290.00,11.00,0.00,29.97,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.84,KSCH 311345Z 29011G15KT 15SM CLR 27/17 A2997,M
SCH,2022-05-31 14:45,84.20,62.60,48.32,280.00,10.00,0.00,29.95,M,15.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.03,KSCH 311445Z 28010G16KT 15SM CLR 29/17 A2995,M
SCH,2022-05-31 16:45,87.80,64.40,45.88,340.00,5.00,0.00,29.95,M,15.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,89.33,KSCH 311645Z 34005KT 15SM BKN060 31/18 A2995,M
SCH,2022-05-31 17:45,87.80,60.80,40.41,330.00,7.00,0.00,29.92,M,15.00,M,BKN,BKN,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,87.75,KSCH 311745Z 33007KT 15SM BKN070 BKN080 31/16 A2992,M
SCH,2022-05-31 18:55,91.40,62.60,38.45,280.00,10.00,0.00,29.90,M,15.00,16.00,BKN,BKN,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,92.23,KSCH 311855Z 28010G16KT 15SM BKN065 BKN090 33/17 A2990,M
SCH,2022-05-31 20:49,89.60,60.80,38.18,270.00,12.00,0.00,29.89,M,15.00,20.00,SCT,SCT,SCT,M,6500.00,9000.00,25000.00,M,M,M,M,M,M,M,M,89.54,KSCH 312049Z 27012G20KT 15SM SCT065 SCT090 SCT250 32/16 A2989,M
SCH,2022-05-31 20:52,89.60,60.80,38.18,280.00,14.00,0.00,29.88,M,15.00,20.00,FEW,SCT,SCT,M,6000.00,8500.00,25000.00,M,M,M,M,M,M,M,M,89.54,KSCH 312052Z 28014G20KT 15SM FEW060 SCT085 SCT250 32/16 A2988,M
SCH,2022-05-31 21:52,89.60,57.20,33.56,280.00,8.00,0.00,29.88,M,15.00,19.00,SCT,SCT,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,88.28,KSCH 312152Z 28008G19KT 15SM SCT090 SCT250 32/14 A2988,M
SCH,2022-05-31 22:55,87.80,57.20,35.53,280.00,9.00,0.00,29.89,M,15.00,M,SCT,SCT,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,86.58,KSCH 312255Z 28009KT 15SM SCT090 SCT250 31/14 A2989,M
SCH,2022-05-31 23:48,84.20,57.20,39.86,290.00,7.00,0.00,29.90,M,15.00,M,FEW,SCT,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,83.47,KSCH 312348Z 29007KT 15SM FEW090 SCT250 29/14 A2990,M
SCH,2022-06-01 00:51,73.40,60.80,64.69,40.00,10.00,0.00,29.93,M,15.00,M,FEW,SCT,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,73.40,KSCH 010051Z 04010KT 15SM FEW090 SCT250 23/16 A2993 RMK WSHFT15,M
SCH,2022-06-01 01:49,69.80,59.00,68.55,40.00,4.00,0.00,29.95,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KSCH 010149Z 04004KT 15SM CLR 21/15 A2995 RMK LAST,M
SCH,2022-06-01 11:45,64.40,55.40,72.56,170.00,8.00,0.00,29.97,M,15.00,15.00,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 011145Z 17008G15KT 15SM SCT018 18/13 A2997 RMK FIRST,M
SCH,2022-06-01 12:52,64.40,55.40,72.56,150.00,9.00,0.00,29.97,M,15.00,14.00,SCT,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 011252Z 15009G14KT 15SM SCT021 18/13 A2997,M
SCH,2022-06-01 13:45,66.20,55.40,68.15,170.00,11.00,0.00,29.95,M,15.00,18.00,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 011345Z 17011G18KT 15SM SCT023 19/13 A2995,M
SCH,2022-06-01 14:47,64.40,57.20,77.45,180.00,9.00,0.00,29.95,M,15.00,M,SCT,SCT,BKN,M,2300.00,4400.00,6000.00,M,M,M,M,M,M,M,M,64.40,KSCH 011447Z 18009KT 15SM SCT023 SCT044 BKN060 18/14 A2995,M
SCH,2022-06-01 15:45,62.60,59.00,88.00,300.00,3.00,0.00,29.99,M,5.00,M,SCT,BKN,OVC,M,2400.00,3000.00,6500.00,M,RA,M,M,M,M,M,M,62.60,KSCH 011545Z 30003KT 5SM RA SCT024 BKN030 OVC065 17/15 A2999,M
SCH,2022-06-01 17:45,62.60,62.60,100.00,200.00,8.00,0.00,29.91,M,10.00,M,SCT,BKN,OVC,M,2400.00,3000.00,6500.00,M,-DZ,M,M,M,M,M,M,62.60,KSCH 011745Z 20008KT 10SM -DZ SCT024 BKN030 OVC065 17/17 A2991,M
SCH,2022-06-01 18:45,64.40,64.40,100.00,170.00,9.00,0.00,29.85,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 011845Z 17009KT 10SM SCT110 18/18 A2985,M
SCH,2022-06-01 19:52,66.20,60.80,82.74,190.00,6.00,0.00,29.89,M,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 011952Z 19006KT 10SM OVC015 19/16 A2989,M
SCH,2022-06-01 20:50,64.40,64.40,100.00,180.00,4.00,0.00,29.88,M,10.00,M,SCT,BKN,OVC,M,1300.00,2400.00,2800.00,M,-RA,M,M,M,M,M,M,64.40,KSCH 012050Z 18004KT 10SM -RA SCT013 BKN024 OVC028 18/18 A2988,M
SCH,2022-06-01 21:54,62.60,62.60,100.00,200.00,4.00,0.00,29.84,M,10.00,M,OVC,M,M,M,700.00,M,M,M,-RA,M,M,M,M,M,M,62.60,KSCH 012154Z 20004KT 10SM -RA OVC007 17/17 A2984,M
SCH,2022-06-01 22:47,64.40,64.40,100.00,150.00,3.00,0.00,29.83,M,10.00,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 012247Z 15003KT 10SM 0VC007 18/18 A2983,M
SCH,2022-06-01 23:59,62.60,62.60,100.00,180.00,3.00,0.00,29.86,M,10.00,M,BKN,BKN,OVC,M,700.00,2100.00,7000.00,M,-RA,M,M,M,M,M,M,62.60,KSCH 012359Z 18003KT 10SM -RA BKN007 BKN021 OVC070 17/17 A2986,M
SCH,2022-06-02 00:48,62.60,62.60,100.00,230.00,6.00,0.00,29.82,M,10.00,M,OVC,M,M,M,500.00,M,M,M,-RA,M,M,M,M,M,M,62.60,KSCH 020048Z 23006KT 10SM -RA OVC005 17/17 A2982,M
SCH,2022-06-02 01:51,62.60,62.60,100.00,180.00,4.00,0.00,29.79,M,7.00,M,OVC,M,M,M,300.00,M,M,M,-RA,M,M,M,M,M,M,62.60,KSCH 020151Z 18004KT 7SM -RA OVC003 17/17 A2979 RMK LAST,M
SCH,2022-06-02 11:47,64.40,64.40,100.00,210.00,5.00,0.00,29.78,M,0.75,M,OVC,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 021147Z 21005KT 3/4SM OVC003 18/18 A2978 RMK FIRST,M
SCH,2022-06-02 12:48,66.20,66.20,100.00,290.00,8.00,0.00,29.78,M,15.00,M,SCT,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 021248Z 29008KT 15SM SCT012 19/19 A2978,M
SCH,2022-06-02 14:47,71.60,60.80,68.75,270.00,9.00,0.00,29.75,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 021447Z 27009KT 15SM CLR 22/16 A2975,M
SCH,2022-06-02 15:45,75.20,59.00,57.12,310.00,8.00,0.00,29.73,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 021545Z 31008KT 15SM CLR 24/15 A2973,M
SCH,2022-06-02 16:45,73.40,57.20,56.88,310.00,9.00,0.00,29.73,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 021645Z 31009KT 15SM CLR 23/14 A2973,M
SCH,2022-06-02 18:52,75.20,57.20,53.55,280.00,8.00,0.00,29.73,M,15.00,M,FEW,SCT,BKN,M,4500.00,8000.00,25000.00,M,M,M,M,M,M,M,M,75.20,KSCH 021852Z 28008KT 15SM FEW045 SCT080 BKN250 24/14 A2973,M
SCH,2022-06-02 19:47,75.20,55.40,50.17,290.00,10.00,0.00,29.71,M,15.00,M,FEW,SCT,BKN,M,4500.00,8000.00,25000.00,M,M,M,M,M,M,M,M,75.20,KSCH 021947Z 29010KT 15SM FEW045 SCT080 BKN250 24/13 A2971,M
SCH,2022-06-02 20:48,73.40,55.40,53.29,290.00,10.00,0.00,29.71,M,15.00,M,FEW,FEW,BKN,M,4500.00,8000.00,20000.00,M,M,M,M,M,M,M,M,73.40,KSCH 022048Z 29010KT 15SM FEW045 FEW080 BKN200 23/13 A2971,M
SCH,2022-06-02 21:53,75.20,57.20,53.55,270.00,8.00,0.00,29.70,M,15.00,M,FEW,FEW,BKN,BKN,4500.00,8000.00,20000.00,25000.00,M,M,M,M,M,M,M,75.20,KSCH 022153Z 27008KT 15SM FEW045 FEW080 BKN200 BKN250 24/14 A2970,M
SCH,2022-06-02 22:49,73.40,53.60,49.90,260.00,8.00,0.00,29.71,M,15.00,M,FEW,FEW,SCT,SCT,4000.00,12000.00,20000.00,25000.00,M,M,M,M,M,M,M,73.40,KSCH 022249Z 26008KT 15SM FEW040 FEW120 SCT200 SCT250 23/12 A2971,M
SCH,2022-06-02 23:47,71.60,53.60,53.03,260.00,6.00,0.00,29.72,M,15.00,M,FEW,FEW,SCT,SCT,4000.00,12000.00,20000.00,25000.00,M,M,M,M,M,M,M,71.60,KSCH 022347Z 26006KT 15SM FEW040 FEW120 SCT200 SCT250 22/12 A2972,M
SCH,2022-06-03 00:52,69.80,55.40,60.21,240.00,3.00,0.00,29.72,M,15.00,M,FEW,FEW,SCT,SCT,4000.00,12000.00,20000.00,25000.00,M,M,M,M,M,M,M,69.80,KSCH 030052Z 24003KT 15SM FEW040 FEW120 SCT200 SCT250 21/13 A2972,M
SCH,2022-06-03 01:48,64.40,55.40,72.56,0.00,0.00,0.00,29.73,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 030148Z 00000KT 15SM CLR 18/13 A2973 RMK LAST,M
SCH,2022-06-03 10:59,62.60,51.80,67.75,300.00,6.00,0.00,29.77,M,15.00,M,SCT,SCT,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,62.60,KSCH 031059Z 30006KT 15SM SCT070 SCT085 17/11 A2977 RMK FIRST,M
SCH,2022-06-03 19:55,75.20,46.40,35.94,270.00,12.00,0.00,29.77,M,15.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 031955Z 27012G18KT 15SM CLR 24/08 A2977,M
SCH,2022-06-03 21:46,73.40,48.20,40.85,280.00,12.00,0.00,29.78,M,15.00,20.00,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 032146Z 28012G20KT 15SM FEW040 23/09 A2978,M
SCH,2022-06-03 22:52,73.40,50.00,43.69,270.00,10.00,0.00,29.78,M,15.00,16.00,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 032252Z 27010G16KT 15SM FEW040 23/10 A2978,M
SCH,2022-06-03 23:46,71.60,51.80,49.64,270.00,10.00,0.00,29.80,M,15.00,15.00,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 032346Z 27010G15KT 15SM FEW045 22/11 A2980,M
SCH,2022-06-04 00:51,68.00,51.80,56.13,290.00,10.00,0.00,29.81,M,15.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,68.00,KSCH 040051Z 29010KT 15SM FEW060 20/11 A2981,M
SCH,2022-06-04 01:52,66.20,50.00,55.88,290.00,8.00,0.00,29.83,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 040152Z 29008KT 15SM CLR 19/10 A2983 RMK LAST,M
SCH,2022-06-04 11:50,59.00,51.80,76.98,0.00,0.00,0.00,29.88,M,15.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,59.00,KSCH 041150Z 00000KT 15SM SCT100 15/11 A2988 RMK FIRST,M
SCH,2022-06-04 12:45,62.60,51.80,67.75,0.00,0.00,0.00,29.88,M,15.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,62.60,KSCH 041245Z 00000KT 15SM SCT090 17/11 A2988,M
SCH,2022-06-04 14:50,71.60,51.80,49.64,310.00,10.00,0.00,29.86,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 041450Z 31010KT 15SM CLR 22/11 A2986,M
SCH,2022-06-04 15:50,71.60,53.60,53.03,310.00,10.00,0.00,29.87,M,15.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 041550Z 31010G16KT 15SM CLR 22/12 A2987,M
SCH,2022-06-04 16:50,73.40,48.20,40.85,M,M,0.00,29.86,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 041650Z 3001G19KT 15SM CLR 23/09 A2986,M
SCH,2022-06-04 17:55,73.40,48.20,40.85,280.00,12.00,0.00,29.86,M,15.00,22.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 041755Z 28012G22KT 15SM FEW050 23/09 A2986,M
SCH,2022-06-04 18:55,73.40,48.20,40.85,290.00,10.00,0.00,29.86,M,15.00,18.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 041855Z 29010G18KT 15SM FEW050 23/09 A2986,M
SCH,2022-06-04 19:52,73.40,42.80,33.29,290.00,12.00,0.00,29.85,M,15.00,23.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 041952Z 29012G23KT 15SM FEW060 23/06 A2985,M
SCH,2022-06-04 20:48,73.40,37.40,26.98,300.00,14.00,0.00,29.86,M,15.00,22.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 042048Z 30014G22KT 15SM FEW060 23/03 A2986,M
SCH,2022-06-04 21:54,71.60,37.40,28.68,280.00,16.00,0.00,29.87,M,15.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 042154Z 28016G24KT 15SM CLR 22/03 A2987,M
SCH,2022-06-04 22:49,68.00,35.60,30.20,280.00,14.00,0.00,29.88,M,15.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KSCH 042249Z 28014G20KT 15SM CLR 20/02 A2988,M
SCH,2022-06-04 23:51,64.40,33.80,31.85,290.00,12.00,0.00,29.89,M,15.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 042351Z 29012G20KT 15SM CLR 18/01 A2989,M
SCH,2022-06-05 00:53,60.80,35.60,38.85,280.00,10.00,0.00,29.92,M,15.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KSCH 050053Z 28010G16KT 15SM CLR 16/02 A2992 RMK LAST,M
SCH,2022-06-05 11:45,55.40,39.20,54.34,290.00,12.00,0.00,30.00,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KSCH 051145Z 29012G15KT 15SM CLR 13/04 A3000 RMK FIRST,M
SCH,2022-06-05 12:45,60.80,42.80,51.45,290.00,7.00,0.00,30.01,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KSCH 051245Z 29007KT 15SM CLR 16/06 A3001,M
SCH,2022-06-05 13:45,62.60,42.80,48.28,290.00,8.00,0.00,30.01,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KSCH 051345Z 29008KT 15SM CLR 17/06 A3001,M
SCH,2022-06-05 14:45,66.20,42.80,42.57,270.00,11.00,0.00,30.00,M,15.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 051445Z 27011G17KT 15SM CLR 19/06 A3000,M
SCH,2022-06-05 15:45,68.00,39.20,34.80,270.00,9.00,0.00,29.99,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KSCH 051545Z 27009KT 15SM CLR 20/04 A2999,M
SCH,2022-06-05 16:45,71.60,42.80,35.37,280.00,5.00,0.00,29.99,M,15.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 051645Z 28005G14KT 15SM CLR 22/06 A2999,M
SCH,2022-06-05 18:55,73.40,42.80,33.29,300.00,6.00,0.00,29.97,M,15.00,14.00,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 051855Z 30006G14KT 15SM SCT080 23/06 A2997,M
SCH,2022-06-05 19:48,73.40,42.80,33.29,270.00,11.00,0.00,29.96,M,15.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 051948Z 27011KT 15SM SCT075 23/06 A2996,M
SCH,2022-06-05 20:46,75.20,42.80,31.34,260.00,8.00,0.00,29.96,M,15.00,14.00,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 052046Z 26008G14KT 15SM SCT075 24/06 A2996,M
SCH,2022-06-05 21:55,75.20,42.80,31.34,290.00,9.00,0.00,29.96,M,15.00,15.00,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 052155Z 29009G15KT 15SM SCT090 24/06 A2996,M
SCH,2022-06-05 22:47,73.40,41.00,31.05,270.00,8.00,0.00,29.96,M,15.00,M,FEW,FEW,M,M,9000.00,20000.00,M,M,M,M,M,M,M,M,M,73.40,KSCH 052247Z 27008KT 15SM FEW090 FEW200 23/05 A2996,M
SCH,2022-06-05 23:51,73.40,42.80,33.29,270.00,4.00,0.00,29.97,M,15.00,M,FEW,FEW,M,M,9000.00,20000.00,M,M,M,M,M,M,M,M,M,73.40,KSCH 052351Z 27004KT 15SM FEW090 FEW200 23/06 A2997,M
SCH,2022-06-06 00:49,66.20,42.80,42.57,280.00,4.00,0.00,29.98,M,15.00,M,FEW,FEW,M,M,9000.00,20000.00,M,M,M,M,M,M,M,M,M,66.20,KSCH 060049Z 28004KT 15SM FEW090 FEW200 19/06 A2998 RMK LAST,M
SCH,2022-06-06 12:45,62.60,50.00,63.38,0.00,0.00,0.00,30.08,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KSCH 061245Z 00000KT 15SM CLR 17/10 A3008 RMK FIRST,M
SCH,2022-06-06 14:45,73.40,50.00,43.69,0.00,0.00,0.00,30.10,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 061445Z 00000KT 15SM CLR 23/10 A3010,M
SCH,2022-06-06 15:45,75.20,44.60,33.57,130.00,3.00,0.00,30.05,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 061545Z 13003KT 15SM CLR 24/07 A3005,M
SCH,2022-06-06 16:45,77.00,46.40,33.85,0.00,0.00,0.00,30.04,M,15.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,77.00,KSCH 061645Z 0000KT 15SM OVC011 25/08 A3004,M
SCH,2022-06-06 17:45,78.80,46.40,31.90,0.00,0.00,0.00,30.03,M,15.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 061745Z 00000KT 15SM OVC110 26/08 A3003,M
SCH,2022-06-06 18:45,78.80,46.40,31.90,0.00,0.00,0.00,30.01,M,15.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 061845Z 00000KT 15SM BKN110 26/08 A3001,M
SCH,2022-06-06 19:45,78.80,46.40,31.90,0.00,0.00,0.00,30.01,M,15.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 061945Z 00000KT 15SM BKN110 26/08 A3001,M
SCH,2022-06-06 23:52,73.40,48.20,40.85,100.00,3.00,0.00,29.98,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 062352Z 10003KT 15SM CLR 23/09 A2998,M
SCH,2022-06-07 01:51,71.60,48.20,43.42,180.00,3.00,0.00,29.98,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 070151Z 18003KT 15SM CLR 22/09 A2998 RMK LAST,M
SCH,2022-06-07 11:46,66.20,48.20,52.25,170.00,7.00,0.00,30.01,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 071146Z 17007KT 15SM CLR 19/09 A3001 RMK FIRST,M
SCH,2022-06-07 12:45,68.00,46.40,45.88,160.00,6.00,0.00,30.00,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KSCH 071245Z 16006KT 15SM CLR 20/08 A3000,M
SCH,2022-06-07 13:53,71.60,46.40,40.57,190.00,10.00,0.00,29.99,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 071353Z 19010KT 15SM CLR 22/08 A2999,M
SCH,2022-06-07 14:48,73.40,46.40,38.18,190.00,10.00,0.00,29.98,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 071448Z 19010KT 15SM CLR 23/08 A2998,M
SCH,2022-06-07 15:47,73.40,53.60,49.90,180.00,10.00,0.00,29.96,M,15.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 071547Z 18010G14KT 15SM CLR 23/12 A2996,M
SCH,2022-06-07 16:50,73.40,53.60,49.90,170.00,14.00,0.00,29.96,M,15.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 071650Z 17014G24KT 15SM CLR 23/12 A2996,M
SCH,2022-06-07 17:59,77.00,55.40,47.25,180.00,13.00,0.00,29.93,M,15.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KSCH 071759Z 18013G16KT 15SM CLR 25/13 A2993,M
SCH,2022-06-07 21:45,69.80,62.60,77.90,180.00,8.00,0.00,29.88,M,15.00,16.00,SCT,BKN,OVC,M,4300.00,5000.00,7500.00,M,M,M,M,M,M,M,M,69.80,KSCH 072145Z 18008G16KT 15SM SCT043 BKN050 OVC075 21/17 A2988,M
SCH,2022-06-07 22:45,66.20,66.20,100.00,160.00,10.00,0.00,29.89,M,8.00,16.00,SCT,BKN,OVC,M,3200.00,8000.00,9000.00,M,-RA,M,M,M,M,M,M,66.20,KSCH 072245Z 16010G16KT 8SM -RA SCT032 BKN080 OVC090 19/19 A2989,M
SCH,2022-06-07 23:45,66.20,66.20,100.00,150.00,7.00,0.00,29.87,M,15.00,M,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,66.20,KSCH 072345Z 15007KT 15SM BKN065 OVC075 19/19 A2987,M
SCH,2022-06-08 00:45,64.40,64.40,100.00,160.00,9.00,0.00,29.86,M,15.00,16.00,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,64.40,KSCH 080045Z 16009G16KT 15SM BKN065 OVC075 18/18 A2986,M
SCH,2022-06-08 01:45,64.40,64.40,100.00,180.00,8.00,0.00,29.86,M,10.00,16.00,SCT,BKN,OVC,M,4800.00,5500.00,6500.00,M,-RA,M,M,M,M,M,M,64.40,KSCH 080145Z 18008G16KT 10SM -RA SCT048 BKN055 OVC065 18/18 A2986 RMK LAST,M
SCH,2022-06-08 11:47,62.60,55.40,77.29,300.00,6.00,0.00,29.90,M,15.00,M,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,62.60,KSCH 081147Z 30006KT 15SM BKN019 17/13 A2990 RMK FIRST,M
SCH,2022-06-08 12:49,64.40,53.60,67.95,0.00,19.00,0.00,29.90,M,15.00,19.00,FEW,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 081249Z 29012G19KT 15SM FEW 019 18/12 A2990,M
SCH,2022-06-08 14:58,68.00,53.60,59.97,270.00,15.00,0.00,29.91,M,15.00,22.00,SCT,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,68.00,KSCH 081458Z 27015G22KT 15SM SCT034 20/12 A2991,M
SCH,2022-06-08 15:45,69.80,53.60,56.38,280.00,9.00,0.00,29.92,M,15.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KSCH 081545Z 28009G18KT 15SM CLR 21/12 A2992,M
SCH,2022-06-08 17:45,71.60,51.80,49.64,280.00,13.00,0.00,29.91,M,15.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 081745Z 28013G18KT 15SM CLR 22/11 A2991,M
SCH,2022-06-08 18:45,73.40,51.80,46.71,300.00,9.00,0.00,29.90,M,15.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 081845Z 30009G16KT 15SM CLR 23/11 A2990,M
SCH,2022-06-08 19:45,75.20,50.00,41.14,280.00,8.00,0.00,29.89,M,15.00,18.00,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 081945Z 28008G18KT 15SM SCT055 24/10 A2989,M
SCH,2022-06-08 20:46,75.20,50.00,41.14,260.00,8.00,0.00,29.87,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 082046Z 26008KT 15SM CLR 24/10 A2987,M
SCH,2022-06-08 21:55,75.20,50.00,41.14,300.00,8.00,0.00,29.86,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 082155Z 30008KT 15SM CLR 24/10 A2986,M
SCH,2022-06-09 01:47,64.40,53.60,67.95,0.00,0.00,0.00,29.86,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KSCH 090147Z 00000KT 15SM CLR 18/12 A2986 RMK LAST,M
SCH,2022-06-09 11:49,57.20,57.20,100.00,M,M,0.00,29.57,M,10.00,M,BKN,OVC,M,M,600.00,1200.00,M,M,RA,M,M,M,M,M,M,57.20,KSCH 091149Z 0900SKT 10SM RA BKN006 OVC012 14/14 A2957 RMK FIRST,M
